DATA_COMPRA,COD_CLIENTE,COD_PRODUTO,NOME_PRODUTO
20200221,99DTAU01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200214,99I6RD01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200214,11360801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200207,16912101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200207,99N7MH01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200206,9O1J8001,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200205,76464401,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200202,9OBBYO01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200201,YYZQD601,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200130,33653401,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200129,11487401,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200129,33653401,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200128,38471701,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200124,14142101,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200122,99AU0E01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200122,YYYLGO01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200121,76464401,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200120,02130901,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200120,02130901,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200120,02130901,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200118,45990901,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200117,11360801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200117,11360801,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200116,9NZDQL01,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200116,9NZDQL01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200116,11360801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200116,08036901,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200116,08036901,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200116,08036901,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200115,32197701,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200114,69180301,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200113,11360801,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200113,9NXB2101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20200110,99F8P601,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200109,99HU1Z01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200109,99HU1Z01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200109,99HU1Z01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200109,YYZBNL01,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200109,YYZBNL01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200108,33653401,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200103,14957801,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200103,90187101,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200103,YYZ70N01,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200103,YYZ70N01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200103,YYZ7JF01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20200102,11360801,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191227,25256301,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191227,03152901,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191226,9OB5VO01,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191226,9OB5VO01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191225,33653401,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191224,93725101,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191224,93725101,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191223,64845201,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191216,13574601,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191214,18274201,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191214,33653401,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191213,99IUUG01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191213,99IUUG01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191213,99IUUG01,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191211,11360801,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191207,99KVI601,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191207,99KVI601,25366,TABLET NB728 MINI MS40G PRETO                
20191206,YYYO5501,25355,"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        "
20191206,YYYO5501,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191205,9OLGPM01,21854,CELULAR BLU JENNY 2.8 T276 DB PRETO-AZUL     
20191205,24718001,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191204,69180301,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191204,11487401,25222,AUTO RADIO MVH-A208VBT PIONEER               
20191202,9O4C3X01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191202,05305701,22086,PEN DRIVE SONY R 16GB USMRGR                 
20191202,99LJ1S01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191130,9OLGPM01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191129,15185901,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191129,15185901,25904,"TELEVISOR SMART 50"" UHD BT UN50RU7100 SAMSUNG"
20191129,15185901,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191129,YYYFX301,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191129,YYYFX301,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191128,00846001,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191128,00846001,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191128,9OL9RJ01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191123,9OM76V01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191123,9OM76V01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191122,9OR1P501,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20191120,9OR90L01,26004,SMARTPHONE SAMSUNG GAL A20  A205 32GB AZUL   
20191119,33653401,21821,PEN DRIVE NANO 16GB PD054 PRETO              
20191116,96459901,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20191115,33653401,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191113,99D9VU01,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20191112,06061501,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191112,06061501,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191107,99MKF301,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191107,99MKF301,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191105,11360801,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191028,9O4C3X01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191023,9OR90L01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191022,9OR1P501,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191021,9OL9RJ01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191017,9OR6H901,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191017,9OR6H901,20536,RECEPTOR ANALOGICO NANO BOX VR               
20191017,18274201,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20191016,61121301,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20191015,9NXB2101,22086,PEN DRIVE SONY R 16GB USMRGR                 
20191010,11360801,24716,RECEPTOR MIDIA BOX HDTV B3                   
20191004,11487401,23745,"TELEVISOR 32"" KDL-32R305B SONY               "
20190928,13574601,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20190923,9NZCFG01,22507,ROTEADOR RE085 DUAL BAND 750MBPS 11AC        
20190917,00017101,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20190917,00017101,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20190914,99D9VU01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20190913,99LBGB01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20190913,99LBGB01,24716,RECEPTOR MIDIA BOX HDTV B3                   
20190910,9OBQGD01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20190910,9OLGPM01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20190910,42593401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,9OB5VO01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20190909,99LJ1S01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20190906,42593401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20190904,11360801,26243,SUPORTE UNIV. BEDIN BU-25                    
20190826,9OM76V01,21029,ANTENA 1.70 MT MULTIPONTO CENTURY            
20190826,9OM76V01,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20190826,9OM76V01,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20190823,9NXB2101,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20190810,61121301,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
20190810,61121301,24716,RECEPTOR MIDIA BOX HDTV B3                   
20190810,69180301,26181,RADIO PORTATIL MULTIBANDA TR849              
20190809,99EYHZ01,24716,RECEPTOR MIDIA BOX HDTV B3                   
20190808,9OQ6TW01,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20190801,95997401,11332,ANTENA 1 50 MT MULTIPONTO CENTURY            
