DATA_COMPRA,COD_CLIENTE,COD_PRODUTO,NOME_PRODUTO
20200127,99EG7P01,24851,TABLET NB706 MINI MS50L PRETO/GRAFIT         
20200127,99ETK101,24524,BOX LINE OCM 3912 ONEAL                      
20200123,50949801,24524,BOX LINE OCM 3912 ONEAL                      
20200120,21469501,24524,BOX LINE OCM 3912 ONEAL                      
20200120,93062101,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20200117,9OPRBI01,26591,MINI SYSTEM ALL-IN-ONE AL250A 250W SEMP      
20200114,99D4A501,25933,TABLET NB304 M7 3G PLUS QUAD CORE PRETO      
20200113,99B92U01,24524,BOX LINE OCM 3912 ONEAL                      
20200111,YYZDL301,24524,BOX LINE OCM 3912 ONEAL                      
20200110,9NYTIV01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200109,9OPRBI01,24526,BOX LINE OCM 3910 ONEAL                      
20200109,9O03IQ01,24524,BOX LINE OCM 3912 ONEAL                      
20200109,99F0U101,21821,PEN DRIVE NANO 16GB PD054 PRETO              
20200108,99PRQA01,26326,"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL"
20200108,99PRQA01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200108,99E26L01,21647,DVD D-15 KARAOKE MONDIAL                     
20200107,90797501,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20200107,99DLF201,21854,CELULAR BLU JENNY 2.8 T276 DB PRETO-AZUL     
20200106,9OHYOW01,26326,"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL"
20200106,9OHYOW01,24524,BOX LINE OCM 3912 ONEAL                      
20200106,9ONZIB01,24524,BOX LINE OCM 3912 ONEAL                      
20200104,92566401,24524,BOX LINE OCM 3912 ONEAL                      
20200103,9O3D3M01,24524,BOX LINE OCM 3912 ONEAL                      
20200103,67844301,24524,BOX LINE OCM 3912 ONEAL                      
20200102,9OB2UQ01,25355,"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        "
20200102,9OB2UQ01,24524,BOX LINE OCM 3912 ONEAL                      
20200102,99EMKG01,24524,BOX LINE OCM 3912 ONEAL                      
20200102,32412301,24524,BOX LINE OCM 3912 ONEAL                      
20191231,93574701,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20191231,9OM35K01,24524,BOX LINE OCM 3912 ONEAL                      
20191230,99EG7P01,24524,BOX LINE OCM 3912 ONEAL                      
20191230,90797501,26004,SMARTPHONE SAMSUNG GAL A20  A205 32GB AZUL   
20191230,10589401,24524,BOX LINE OCM 3912 ONEAL                      
20191230,10589401,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191230,99D98D01,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20191230,18880901,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20191230,06448601,24524,BOX LINE OCM 3912 ONEAL                      
20191230,22845001,26423,CAIXA AMPLIFICADA CM-09 CONNECT DJ CONTROLLER
20191230,23347801,26590,RADIO PORTATIL TR04B C/CD/BLUETOOTH SEMP     
20191230,99D2XA01,24524,BOX LINE OCM 3912 ONEAL                      
20191230,99D2XA01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191230,99D2XA01,21603,DVD D-14 GAME STAR II MONDIAL                
20191228,99C3JN01,24524,BOX LINE OCM 3912 ONEAL                      
20191228,9OPRBI01,24524,BOX LINE OCM 3912 ONEAL                      
20191227,YYZ2PV01,24524,BOX LINE OCM 3912 ONEAL                      
20191227,99FCNA01,24524,BOX LINE OCM 3912 ONEAL                      
20191227,99DLF201,24524,BOX LINE OCM 3912 ONEAL                      
20191227,99O9KL01,24524,BOX LINE OCM 3912 ONEAL                      
20191227,99BSSR01,24524,BOX LINE OCM 3912 ONEAL                      
20191227,18723101,24524,BOX LINE OCM 3912 ONEAL                      
20191226,YYZ2DH01,24524,BOX LINE OCM 3912 ONEAL                      
20191226,97985801,26007,SMARTPHONE SAMSUNG GAL A30 A305 64GB AZUL    
20191223,99LBIJ01,24524,BOX LINE OCM 3912 ONEAL                      
20191223,YYYU8901,24524,BOX LINE OCM 3912 ONEAL                      
20191223,9OEM4L01,24524,BOX LINE OCM 3912 ONEAL                      
20191221,YYYZ5901,24524,BOX LINE OCM 3912 ONEAL                      
20191221,9OB2ZI01,24524,BOX LINE OCM 3912 ONEAL                      
20191221,24842701,24524,BOX LINE OCM 3912 ONEAL                      
20191221,9O94TP01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20191221,9NYPUZ01,24525,BOX LINE OCM 3915 ONEAL                      
20191220,45168101,24524,BOX LINE OCM 3912 ONEAL                      
20191220,9NZ9V401,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191220,9OHY2I01,24524,BOX LINE OCM 3912 ONEAL                      
20191220,9NYPUZ01,24524,BOX LINE OCM 3912 ONEAL                      
20191220,9O129K01,24524,BOX LINE OCM 3912 ONEAL                      
20191219,9O1WVD01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191219,99PP7601,24524,BOX LINE OCM 3912 ONEAL                      
20191219,99PP7601,23376,"TELEVISOR SMART 48"" KDL-48W655D SONY         "
20191219,99PP7601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20191219,99PP7601,26007,SMARTPHONE SAMSUNG GAL A30 A305 64GB AZUL    
20191219,22845001,24524,BOX LINE OCM 3912 ONEAL                      
20191219,22845001,26423,CAIXA AMPLIFICADA CM-09 CONNECT DJ CONTROLLER
20191219,9OE2OH01,24524,BOX LINE OCM 3912 ONEAL                      
20191219,25096901,21854,CELULAR BLU JENNY 2.8 T276 DB PRETO-AZUL     
20191218,36060401,24524,BOX LINE OCM 3912 ONEAL                      
20191218,99HJ1I01,24524,BOX LINE OCM 3912 ONEAL                      
20191217,73469801,24524,BOX LINE OCM 3912 ONEAL                      
20191216,YYYUO501,24524,BOX LINE OCM 3912 ONEAL                      
20191216,93574701,24524,BOX LINE OCM 3912 ONEAL                      
20191216,90276201,24524,BOX LINE OCM 3912 ONEAL                      
20191216,9OR8QY01,24524,BOX LINE OCM 3912 ONEAL                      
20191216,99A1F401,25241,PEN DRIVE MC162 2X1 LEITOR USB SD 16GB       
20191216,99A1F401,24526,BOX LINE OCM 3910 ONEAL                      
20191216,99AEYX01,24524,BOX LINE OCM 3912 ONEAL                      
20191216,93975901,24524,BOX LINE OCM 3912 ONEAL                      
20191215,YYYUII01,24524,BOX LINE OCM 3912 ONEAL                      
20191215,99JFDG01,24524,BOX LINE OCM 3912 ONEAL                      
20191214,YYYTUB01,24524,BOX LINE OCM 3912 ONEAL                      
20191214,99A1F401,24524,BOX LINE OCM 3912 ONEAL                      
20191214,64597901,24524,BOX LINE OCM 3912 ONEAL                      
20191214,66444101,24524,BOX LINE OCM 3912 ONEAL                      
20191214,66444101,24632,CAIXA AMPLIFICADA CM-07 MONDIAL              
20191214,9OMY5J01,24524,BOX LINE OCM 3912 ONEAL                      
20191213,99CMOE01,24524,BOX LINE OCM 3912 ONEAL                      
20191213,99L43U01,24524,BOX LINE OCM 3912 ONEAL                      
20191213,21877701,24524,BOX LINE OCM 3912 ONEAL                      
20191213,9O2XST01,24524,BOX LINE OCM 3912 ONEAL                      
20191213,YYYTIP01,24524,BOX LINE OCM 3912 ONEAL                      
20191213,YYYTAZ01,24524,BOX LINE OCM 3912 ONEAL                      
20191212,99EKJW01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191211,44383501,24524,BOX LINE OCM 3912 ONEAL                      
20191211,10888501,21647,DVD D-15 KARAOKE MONDIAL                     
20191210,99C5SM01,24524,BOX LINE OCM 3912 ONEAL                      
20191210,999NO101,24524,BOX LINE OCM 3912 ONEAL                      
20191210,92177001,24524,BOX LINE OCM 3912 ONEAL                      
20191209,99D4A501,21603,DVD D-14 GAME STAR II MONDIAL                
20191209,21314001,21647,DVD D-15 KARAOKE MONDIAL                     
20191209,99DAFT01,24524,BOX LINE OCM 3912 ONEAL                      
20191209,96075201,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20191209,67384301,24524,BOX LINE OCM 3912 ONEAL                      
20191209,67384301,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20191208,66790101,24524,BOX LINE OCM 3912 ONEAL                      
20191207,99EBON01,24524,BOX LINE OCM 3912 ONEAL                      
20191206,9O0RVV01,25767,CAIXA AMPLIFICADA CM-11 MULT CONECT PARTY BIV
20191206,99BLVP01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191206,35435701,24524,BOX LINE OCM 3912 ONEAL                      
20191205,42772901,24524,BOX LINE OCM 3912 ONEAL                      
20191205,23687301,23783,RADIO CJ44 ABRALLK LG                        
20191205,49717701,24524,BOX LINE OCM 3912 ONEAL                      
20191205,29017301,24524,BOX LINE OCM 3912 ONEAL                      
20191205,9O4VM801,24524,BOX LINE OCM 3912 ONEAL                      
20191205,76534501,24524,BOX LINE OCM 3912 ONEAL                      
20191204,90276201,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20191204,17749001,24524,BOX LINE OCM 3912 ONEAL                      
20191203,99N10H01,22752,CELULAR RIU FLIP 2.4 DB DOURADO              
20191203,99N10H01,24524,BOX LINE OCM 3912 ONEAL                      
20191203,95890301,24524,BOX LINE OCM 3912 ONEAL                      
20191203,99L61P01,24524,BOX LINE OCM 3912 ONEAL                      
20191203,99N5D401,24524,BOX LINE OCM 3912 ONEAL                      
20191203,99GHVA01,23278,CELULAR RIU FLIP 2.4 DB VERMELHO             
20191203,99GHVA01,25683,SMARTPHONE MOTOROLA MOTO ONE DB PRETO        
20191202,83070601,15558,PEN DRIVE 8GB PD687 TWIST ROSA               
20191202,83070601,24524,BOX LINE OCM 3912 ONEAL                      
20191130,YYYJSJ01,24524,BOX LINE OCM 3912 ONEAL                      
20191130,18406101,24524,BOX LINE OCM 3912 ONEAL                      
20191130,99O9KL01,21647,DVD D-15 KARAOKE MONDIAL                     
20191130,99GUW301,24524,BOX LINE OCM 3912 ONEAL                      
20191130,9NZRML01,24524,BOX LINE OCM 3912 ONEAL                      
20191130,28592101,25184,"TELEVISOR SMART 50"" 4K UN50NU7100 SAMSUNG    "
20191129,22020501,24524,BOX LINE OCM 3912 ONEAL                      
20191129,99G0GD01,24524,BOX LINE OCM 3912 ONEAL                      
20191129,20663301,24525,BOX LINE OCM 3915 ONEAL                      
20191129,99GQWI01,24524,BOX LINE OCM 3912 ONEAL                      
20191129,56433201,24524,BOX LINE OCM 3912 ONEAL                      
20191129,93062101,24524,BOX LINE OCM 3912 ONEAL                      
20191129,99HQJX01,24524,BOX LINE OCM 3912 ONEAL                      
20191129,16006701,24525,BOX LINE OCM 3915 ONEAL                      
20191129,16006701,24524,BOX LINE OCM 3912 ONEAL                      
20191129,YYYH2O01,24524,BOX LINE OCM 3912 ONEAL                      
20191128,YYYE0O01,24524,BOX LINE OCM 3912 ONEAL                      
20191128,9OKPXR01,24524,BOX LINE OCM 3912 ONEAL                      
20191128,99694201,21647,DVD D-15 KARAOKE MONDIAL                     
20191127,09389201,24524,BOX LINE OCM 3912 ONEAL                      
20191127,9OAGBM01,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20191127,9OAGBM01,24524,BOX LINE OCM 3912 ONEAL                      
20191127,9OAR8N01,21603,DVD D-14 GAME STAR II MONDIAL                
20191127,9OAR8N01,24524,BOX LINE OCM 3912 ONEAL                      
20191127,47064601,24524,BOX LINE OCM 3912 ONEAL                      
20191126,9NYPUZ01,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20191126,9OQIQI01,24524,BOX LINE OCM 3912 ONEAL                      
20191126,93762401,24524,BOX LINE OCM 3912 ONEAL                      
20191126,YYYBAS01,24524,BOX LINE OCM 3912 ONEAL                      
20191125,YYY9TT01,24524,BOX LINE OCM 3912 ONEAL                      
20191125,9O2TX701,24524,BOX LINE OCM 3912 ONEAL                      
20191123,07947001,24524,BOX LINE OCM 3912 ONEAL                      
20191123,20514901,24524,BOX LINE OCM 3912 ONEAL                      
20191123,20514901,25367,TABLET NB729 MINI MS40G BRANCO               
20191123,9OC8IH01,24524,BOX LINE OCM 3912 ONEAL                      
20191123,63439101,24524,BOX LINE OCM 3912 ONEAL                      
20191123,99E7A601,24524,BOX LINE OCM 3912 ONEAL                      
20191123,99E7A601,21647,DVD D-15 KARAOKE MONDIAL                     
20191122,9O487X01,24524,BOX LINE OCM 3912 ONEAL                      
20191122,9OPHBW01,24524,BOX LINE OCM 3912 ONEAL                      
20191122,95893701,24524,BOX LINE OCM 3912 ONEAL                      
20191122,99C64501,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20191122,19103201,24524,BOX LINE OCM 3912 ONEAL                      
20191122,9O57UD01,24524,BOX LINE OCM 3912 ONEAL                      
20191122,15765701,24524,BOX LINE OCM 3912 ONEAL                      
20191122,000Z0Y01,24524,BOX LINE OCM 3912 ONEAL                      
20191121,9O6FN301,24524,BOX LINE OCM 3912 ONEAL                      
20191121,11173201,24524,BOX LINE OCM 3912 ONEAL                      
20191121,99694201,24524,BOX LINE OCM 3912 ONEAL                      
20191120,9O981D01,25238,TABLET NB711 MS60 DOURADO/BRANCO MULTILASER  
20191120,9O981D01,24524,BOX LINE OCM 3912 ONEAL                      
20191120,9O38RS01,14537,PEN DRIVE 16GB PD588 TWIST PRETO             
20191120,9O38RS01,26243,SUPORTE UNIV. BEDIN BU-25                    
20191120,9O0RVV01,24524,BOX LINE OCM 3912 ONEAL                      
20191119,22830501,24524,BOX LINE OCM 3912 ONEAL                      
20191119,9NZURA01,21256,CELULAR BLU TANK II T193 DB PRETO AZUL       
20191119,9O1JEE01,24525,BOX LINE OCM 3915 ONEAL                      
20191119,99PXNS01,19729,PEN DRIVE 8GB PD587 TWIST PRETO              
20191118,9OJR0W01,24524,BOX LINE OCM 3912 ONEAL                      
20191118,99PP7601,26007,SMARTPHONE SAMSUNG GAL A30 A305 64GB AZUL    
20191118,9O0JQ701,24524,BOX LINE OCM 3912 ONEAL                      
20191118,99IJM801,24524,BOX LINE OCM 3912 ONEAL                      
20191118,99G9Z101,25704,CAIXA AMPLIFICADA CM-14 MULT CONECT          
20191118,99BJYS01,22175,CELULAR BLU TANK II T193 DB PRETO AMARELO    
20191118,9O1JEE01,24524,BOX LINE OCM 3912 ONEAL                      
20191118,99E0UN01,25767,CAIXA AMPLIFICADA CM-11 MULT CONECT PARTY BIV
20191117,61457301,24524,BOX LINE OCM 3912 ONEAL                      
20191116,84319401,24524,BOX LINE OCM 3912 ONEAL                      
20191115,25096901,24524,BOX LINE OCM 3912 ONEAL                      
20191114,000V3U01,24524,BOX LINE OCM 3912 ONEAL                      
20191114,13206801,24524,BOX LINE OCM 3912 ONEAL                      
20191114,9OAABH01,24524,BOX LINE OCM 3912 ONEAL                      
20191113,99H28M01,24524,BOX LINE OCM 3912 ONEAL                      
20191113,22387301,25239,TABLET NB710 MS60 PRETO/PRATA MULTILASER     
20191113,93315501,24524,BOX LINE OCM 3912 ONEAL                      
20191113,24274101,24524,BOX LINE OCM 3912 ONEAL                      
20191112,34697701,24524,BOX LINE OCM 3912 ONEAL                      
20191112,63223201,26222,CELULAR INFINITY W201 PRETO                  
20191112,94530701,24524,BOX LINE OCM 3912 ONEAL                      
20191112,9O94TP01,24524,BOX LINE OCM 3912 ONEAL                      
20191111,9OMM5801,24524,BOX LINE OCM 3912 ONEAL                      
20191111,99HZC901,24524,BOX LINE OCM 3912 ONEAL                      
20191108,97609901,24524,BOX LINE OCM 3912 ONEAL                      
20191108,9O51Y501,24524,BOX LINE OCM 3912 ONEAL                      
20191108,9OAUHA01,25239,TABLET NB710 MS60 PRETO/PRATA MULTILASER     
20191108,9OAUHA01,25238,TABLET NB711 MS60 DOURADO/BRANCO MULTILASER  
20191107,99F0U101,24524,BOX LINE OCM 3912 ONEAL                      
20191107,37590501,24524,BOX LINE OCM 3912 ONEAL                      
20191107,99E26L01,24524,BOX LINE OCM 3912 ONEAL                      
20191107,9OAUHA01,24524,BOX LINE OCM 3912 ONEAL                      
20191106,78335001,24524,BOX LINE OCM 3912 ONEAL                      
20191106,69604501,24524,BOX LINE OCM 3912 ONEAL                      
20191106,9NYTIV01,24524,BOX LINE OCM 3912 ONEAL                      
20191106,99694201,24524,BOX LINE OCM 3912 ONEAL                      
20191106,87802501,24524,BOX LINE OCM 3912 ONEAL                      
20191104,9NYG8H01,24524,BOX LINE OCM 3912 ONEAL                      
20191104,9OQ9SQ01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191104,92515901,26244,CAPINHA LG K11                               
20191104,92515901,25582,SMARTPHONE LG K11 PLUS DB DOURADO            
20191104,99L5F301,24524,BOX LINE OCM 3912 ONEAL                      
20191104,9OEB5701,25700,TABLET NB273 M7S PLUS 8GB PRETO              
20191104,9OEB5701,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20191104,9NZ9JM01,24524,BOX LINE OCM 3912 ONEAL                      
20191101,99H51U01,24524,BOX LINE OCM 3912 ONEAL                      
20191101,09557901,25244,TABLET NB730 MINI MS50G PRATA/PRETO          
20191031,67039901,24524,BOX LINE OCM 3912 ONEAL                      
20191031,9OE65P01,24524,BOX LINE OCM 3912 ONEAL                      
20191031,91302701,24524,BOX LINE OCM 3912 ONEAL                      
20191030,12001501,24524,BOX LINE OCM 3912 ONEAL                      
20191030,9O7WQ201,24524,BOX LINE OCM 3912 ONEAL                      
20191030,53364201,24524,BOX LINE OCM 3912 ONEAL                      
20191028,32395101,24524,BOX LINE OCM 3912 ONEAL                      
20191027,9OI9PN01,24524,BOX LINE OCM 3912 ONEAL                      
20191026,79973501,24524,BOX LINE OCM 3912 ONEAL                      
20191026,79973501,21821,PEN DRIVE NANO 16GB PD054 PRETO              
20191026,9O2PR201,24524,BOX LINE OCM 3912 ONEAL                      
20191026,9ORACU01,24524,BOX LINE OCM 3912 ONEAL                      
20191026,99HFR901,25904,"TELEVISOR SMART 50"" UHD BT UN50RU7100 SAMSUNG"
20191026,99HFR901,24524,BOX LINE OCM 3912 ONEAL                      
20191025,63223201,23804,CONJ.SC-AKX700LBK SOM 3X1 PANASONIC          
20191024,56726201,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20191024,99CDUL01,24524,BOX LINE OCM 3912 ONEAL                      
20191023,98877901,24524,BOX LINE OCM 3912 ONEAL                      
20191022,9OR8QY01,26222,CELULAR INFINITY W201 PRETO                  
20191021,99PXNS01,24524,BOX LINE OCM 3912 ONEAL                      
20191021,36060401,23780,RADIO CJ88 ABRALLK LG                        
20191021,99BJYS01,24524,BOX LINE OCM 3912 ONEAL                      
20191020,99HDDC01,24524,BOX LINE OCM 3912 ONEAL                      
20191019,9O3UEY01,24524,BOX LINE OCM 3912 ONEAL                      
20191019,99H28M01,26243,SUPORTE UNIV. BEDIN BU-25                    
20191019,28167901,21823,PEN DRIVE SONY R 8GB USMRGR                  
20191018,99KK5Y01,24524,BOX LINE OCM 3912 ONEAL                      
20191016,28167901,21823,PEN DRIVE SONY R 8GB USMRGR                  
20191016,28167901,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20191016,28167901,24524,BOX LINE OCM 3912 ONEAL                      
20191016,28167901,26243,SUPORTE UNIV. BEDIN BU-25                    
20191015,9O6JZC01,24524,BOX LINE OCM 3912 ONEAL                      
20191012,99L3RI01,24524,BOX LINE OCM 3912 ONEAL                      
20191011,9NZRHM01,24524,BOX LINE OCM 3912 ONEAL                      
20191011,78263901,24524,BOX LINE OCM 3912 ONEAL                      
20191011,9NZ9V401,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20191011,9NZ9V401,24524,BOX LINE OCM 3912 ONEAL                      
20191011,97574101,24524,BOX LINE OCM 3912 ONEAL                      
20191011,99C5SM01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191010,17489201,24524,BOX LINE OCM 3912 ONEAL                      
20191010,21531901,24524,BOX LINE OCM 3912 ONEAL                      
20191010,9O68F101,24524,BOX LINE OCM 3912 ONEAL                      
20191010,53364201,24526,BOX LINE OCM 3910 ONEAL                      
20191009,9OE27V01,24524,BOX LINE OCM 3912 ONEAL                      
20191009,44383501,25366,TABLET NB728 MINI MS40G PRETO                
20191008,99DRSF01,24524,BOX LINE OCM 3912 ONEAL                      
20191008,99DRSF01,21603,DVD D-14 GAME STAR II MONDIAL                
20191008,14820201,24524,BOX LINE OCM 3912 ONEAL                      
20191008,11488201,24524,BOX LINE OCM 3912 ONEAL                      
20191007,9OR1CG01,24524,BOX LINE OCM 3912 ONEAL                      
