DATA_COMPRA,COD_CLIENTE,COD_PRODUTO,NOME_PRODUTO
20200423,99E6L001,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200422,9NYBUH01,26528,SMARTPHONE LG K40S LMX430 BMW AZUL           
20200422,21216401,26573,SMARTPHONE SAMSUNG GAL A30S 64GB PRETO       
20200422,48306501,26527,SMARTPHONE LG K40S LMX430 BMW PRETO          
20200422,YYYYM901,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200421,99G9WZ01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200421,99B2XJ01,23783,RADIO CJ44 ABRALLK LG                        
20200420,9OENI301,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200420,60753201,26630,TABLET NB316 M7S 16GB QUAD CORE PRETO        
20200420,99LSTD01,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200418,9O73L801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200418,99DLU401,23777,RADIO RECEPTOR RM-PUSM81AC USB               
20200416,12079801,25441,SMARTPHONE SAMSUNG GALAXY J810M  64GB VIOLETA
20200416,33827001,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200416,YZ0KBF01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200415,99LE1T01,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200413,90160701,26573,SMARTPHONE SAMSUNG GAL A30S 64GB PRETO       
20200406,99ECO201,15713,SUPORTE PRETO TV LCD 10 A 55 BR ART SBRP130  
20200405,9OLBEH01,26578,SMARTPHONE MOTOROLA MOTO E6 PLUS 64GB AZ NET 
20200323,99I18601,26247,SMARTPHONE LG K8 PLUS PRETO                  
20200321,35190301,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200321,35190301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200321,35190301,25241,PEN DRIVE MC162 2X1 LEITOR USB SD 16GB       
20200321,35190301,21603,DVD D-14 GAME STAR II MONDIAL                
20200321,37997901,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200319,38287501,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200319,64502301,26574,SMARTPHONE SAMSUNG GAL A30S 64GB BRANCO      
20200319,95011101,26243,SUPORTE UNIV. BEDIN BU-25                    
20200318,78542101,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200318,38333401,25435,TABLET NB732 MINI MS50X PRETO                
20200318,99DXD001,21256,CELULAR BLU TANK II T193 DB PRETO AZUL       
20200317,71780201,24377,RADIO CJ98 ABRALLK LG                        
20200317,18377601,23319,TABLET NB247 M9-3G QC PRETO                  
20200315,83945301,26590,RADIO PORTATIL TR04B C/CD/BLUETOOTH SEMP     
20200314,88688501,26528,SMARTPHONE LG K40S LMX430 BMW AZUL           
20200314,9OAXNZ01,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200314,99E5LP01,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20200314,99I2W101,26635,CELULAR SEMP GO 1E 2G COM BASE PRETO         
20200313,54014401,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200313,18308601,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200313,18308601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200313,87714901,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200313,99EV5801,26247,SMARTPHONE LG K8 PLUS PRETO                  
20200313,99G22K01,26573,SMARTPHONE SAMSUNG GAL A30S 64GB PRETO       
20200312,97551601,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200312,95072301,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20200311,9O0T2H01,25244,TABLET NB730 MINI MS50G PRATA/PRETO          
20200311,99G9G201,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200311,17038101,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200310,99FWNF01,26100,TABLET NB736 MINI MS50G PRETO                
20200310,15800701,25367,TABLET NB729 MINI MS40G BRANCO               
20200310,99BVBU01,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200310,99KOF701,25904,"TELEVISOR SMART 50"" UHD BT UN50RU7100 SAMSUNG"
20200309,94683001,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200309,9O7KWT01,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20200309,9ONH9O01,26247,SMARTPHONE LG K8 PLUS PRETO                  
20200309,95192701,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200307,79678201,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200307,89890501,21647,DVD D-15 KARAOKE MONDIAL                     
20200307,99KSFS01,25902,AUTO RADIO DEH-S1180UB                       
20200307,9OB3X801,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200307,65815001,26572,SMARTPHONE SAMSUNG GAL A20S 32GB VERMELHO    
20200307,90460001,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20200307,YYZPN001,26432,AUTO RADIO AR-06 PRETO                       
20200306,71780201,25546,"TELEVISOR SMART 32"" TC32FS600B PANASONIC     "
20200306,71780201,26243,SUPORTE UNIV. BEDIN BU-25                    
20200306,31245701,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200305,9NYBN401,25366,TABLET NB728 MINI MS40G PRETO                
20200305,39186501,24278,MEGA DRIVE 22 JOGOS TECTOY                   
20200305,80644801,26579,SMARTPHONE MOTOROLA MOTO E6 PLAY 32GB CINZA  
20200305,55933901,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200305,34159701,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20200304,08152801,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20200304,99EHKJ01,19729,PEN DRIVE 8GB PD587 TWIST PRETO              
20200304,99K7QM01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200304,99K7QM01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200304,25821001,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200303,99BIIT01,26575,SMARTPHONE SAMSUNG GAL A30S 64GB VIOLETA     
20200303,99DG0L01,26528,SMARTPHONE LG K40S LMX430 BMW AZUL           
20200303,99EMXA01,25738,"TELEVISOR SMART 43"" PTV43E60SN LED PHILCO    "
20200303,9O7KVS01,26581,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB PT ONIX
20200302,32202401,25546,"TELEVISOR SMART 32"" TC32FS600B PANASONIC     "
20200302,99H6JN01,26247,SMARTPHONE LG K8 PLUS PRETO                  
20200302,9O32YZ01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200302,9OP2NH01,25193,SMARTPHONE SAMSUNG GAL J6 32GB PRATA         
20200302,99DDNF01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200302,9NYNJ201,22616,CELULAR RIU-I R200 DB PRETO-AZUL             
20200302,99K78I01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200302,99LYCQ01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200302,99CK8301,26528,SMARTPHONE LG K40S LMX430 BMW AZUL           
20200229,9ODT1B01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200229,9O5DZX01,25435,TABLET NB732 MINI MS50X PRETO                
20200229,9OG3DQ01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200228,9OFLY201,25193,SMARTPHONE SAMSUNG GAL J6 32GB PRATA         
20200228,99CN6U01,23778,SMARTPHONE MOTOROLA MOTO C PLUS XT1726 DR    
20200228,9OPX6H01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200228,9OB1EU01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200228,96464501,25435,TABLET NB732 MINI MS50X PRETO                
20200228,99H0C001,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200228,9O9F8801,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200227,99IMLQ01,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200227,9OF4NK01,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200227,99I2W101,26581,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB PT ONIX
20200227,99G1LX01,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200227,99FYHX01,26526,SMARTPHONE LG K12 MAX PLATINUM               
20200227,999M5Y01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200226,9NXE8M01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200226,21817201,21823,PEN DRIVE SONY R 8GB USMRGR                  
20200226,99GZGG01,26431,CAIXA DE SOM SK-05 VIBE PLUS SPEAKER BIVOLT  
20200226,45036601,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200224,9O3Z2O01,21603,DVD D-14 GAME STAR II MONDIAL                
20200222,999ZIU01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200222,09441701,26247,SMARTPHONE LG K8 PLUS PRETO                  
20200222,99BVBU01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200222,64536601,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200221,999OYJ01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200221,999OYJ01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200220,66532301,26571,SMARTPHONE SAMSUNG GAL A20S 32GB AZUL        
20200220,74479801,25676,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 DR 
20200220,68204901,21854,CELULAR BLU JENNY 2.8 T276 DB PRETO-AZUL     
20200220,99JMB701,26579,SMARTPHONE MOTOROLA MOTO E6 PLAY 32GB CINZA  
20200220,28754201,26247,SMARTPHONE LG K8 PLUS PRETO                  
20200220,YZ00X001,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200219,41485601,26528,SMARTPHONE LG K40S LMX430 BMW AZUL           
20200219,9999DD01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200219,99ET7U01,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20200219,22628201,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200219,37517301,23904,"TELEVISOR SMART 49"" UN49J5200 SAMSUNG        "
20200219,75830301,25585,SMARTPHONE RIU EKO 4.0 DOURADO               
20200219,99A7TJ01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200219,9OGZON01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200218,20896001,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200218,9OBY3J01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200218,99BDGZ01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200218,35819601,26243,SUPORTE UNIV. BEDIN BU-25                    
20200218,57617501,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20200217,99IAIN01,25884,CAIXA AMPLIFICADA MCO-07 MULTI CONNECT       
20200217,40506701,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200217,06263801,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200217,9OD6IZ01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200217,YYZZKQ01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200215,10415601,25676,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 DR 
20200215,99HZRH01,26579,SMARTPHONE MOTOROLA MOTO E6 PLAY 32GB CINZA  
20200215,9ORAPP01,22175,CELULAR BLU TANK II T193 DB PRETO AMARELO    
20200215,9OIUR501,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200215,9O2YVZ01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200215,9O4VX601,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200215,56502101,25585,SMARTPHONE RIU EKO 4.0 DOURADO               
20200214,83097401,25700,TABLET NB273 M7S PLUS 8GB PRETO              
20200214,99H0JT01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200214,30602501,26579,SMARTPHONE MOTOROLA MOTO E6 PLAY 32GB CINZA  
20200213,77937601,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200213,77937601,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200213,99LJVM01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200213,99LJVM01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200213,99LJVM01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200213,31917701,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200213,99BQV301,26575,SMARTPHONE SAMSUNG GAL A30S 64GB VIOLETA     
20200213,50118601,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200213,50118601,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200213,9OP6GG01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200213,02859501,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200213,99AUJ701,26580,SMARTPHONE MOTOROLA MOTO E6 PLAY 32GB AZUL   
20200212,9ONTRN01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200212,10721301,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200212,14029201,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200212,90786601,26582,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB VERM   
20200212,59694501,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200212,YYZWBA01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200211,02894601,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200211,99CYWV01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200211,13758001,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200211,20786201,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200211,22822401,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200211,99KKCX01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200211,99KBBM01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200211,9OF82401,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200211,24394501,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200211,99E6YL01,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200211,99E6YL01,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200211,9O5DXU01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200211,09022201,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200211,99CCB701,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200211,99K03Y01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200211,07218101,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200211,07218101,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200211,9OAZKA01,25676,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 DR 
20200211,9OJ4QQ01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200211,99BW0201,25699,RADIO AUTOMOTIVO P3336 POP BT 4X25W PT       
20200211,94323601,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200211,YYZVUJ01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200210,37489201,25167,RADIO AUTOMOTIVO P3321 BLUETOOTH MULTILASER  
20200210,37489201,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200210,53473201,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200210,12728201,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200210,9OGMEV01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200210,99HWS801,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200210,9O5B8V01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200210,99G24801,25193,SMARTPHONE SAMSUNG GAL J6 32GB PRATA         
20200210,9O28SB01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200210,99PT3B01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200210,99M9FC01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200210,28477001,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200210,52806001,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200210,9OAB9M01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200210,YYZV7T01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200210,YYZUXD01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200209,YYZUFR01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200208,99D6SX01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200208,04443901,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200208,9O9KKD01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200208,9O9KKD01,21855,CELULAR BLU JENNY 2.8 T276 DB PRETO-VERMEL   
20200208,9NYT6E01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200208,99LKCY01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200208,9OP2NH01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200208,9OQEDH01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200208,99LRJ301,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200208,27815901,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200208,69681901,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200208,9O7ENV01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200208,9O5S1X01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200208,99FATZ01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200208,9OD30401,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200208,9OD30401,26569,SMARTPHONE SAMSUNG GAL A10S 32GB PRETO       
20200208,47274901,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200208,48545101,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200208,9O4DJA01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200208,YYZTYL01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200208,YYZTYL01,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20200208,YYZLB101,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200207,9OI7GX01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,99EWH201,22506,ROTEADOR RE057 150MBPS 1 ANT.4PTS.LAN        
20200207,99C2EX01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,99C2EX01,26580,SMARTPHONE MOTOROLA MOTO E6 PLAY 32GB AZUL   
20200207,32135101,26584,SMARTPHONE MOTOROLA MOTO G8 PLUS 64GB CEREJA 
20200207,77391101,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,9O67J501,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,99E7OL01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,9O94M001,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,9OIKNE01,25676,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 DR 
20200207,9O22OE01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,19850101,25241,PEN DRIVE MC162 2X1 LEITOR USB SD 16GB       
20200207,9OLT0301,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,99LOXW01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,14104701,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200207,91203801,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,06032101,26579,SMARTPHONE MOTOROLA MOTO E6 PLAY 32GB CINZA  
20200207,16447501,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,9OQL0Z01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200207,9NZTFT01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,99PTHD01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,9OGQVK01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,09288901,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,96124401,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,9O7KVS01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,99EDCB01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,99DS3I01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,YYZTLL01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,YYZT4F01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,9OD05L01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,YYZT5N01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200207,YYZTHZ01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200206,09901301,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200206,99EQWB01,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200206,20698801,25173,SMARTPHONE LG K9 TV LM-X210BMW INDIGO        
20200206,9O37G301,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
